Date,Open,High,Low,Close,Adj Close,Volume
2013-12-12,43.7076,44.979839,43.605,44.118,43.234978000000005,12935400
2013-12-13,45.123482,45.923759000000004,44.2206,45.349201,44.441536,1224800
2013-12-16,47.360161,52.839001,44.159039,44.159039,43.275192,4717600
2013-12-17,44.343719,45.123482,44.282162,44.75412,43.858364,2313800
2013-12-18,44.795158,45.513359,44.44632,44.795158,43.898582,2857800
2013-12-19,44.631001,45.985321,44.2206,45.718559,44.803501000000004,1469100
2013-12-20,46.169998,46.272597999999995,44.85672,45.000359,44.099674,994800
2013-12-23,45.16452,45.533878,44.241119,44.241119,43.355633000000005,1220700
2013-12-24,44.3232,44.466839,43.399799,44.138519,43.255081,1234000
2013-12-26,44.241119,45.06192,44.2206,44.5284,43.637165,1309200
2013-12-27,44.3232,44.815681,44.2206,44.3232,43.436066,1090300
2013-12-30,44.569439,45.082439,44.3232,44.918282,44.019241,871800
2013-12-31,45.144001,46.10844,45.041401,45.657001,44.743171999999994,1134300
2014-01-02,45.657001,45.862202,44.672039,44.85672,43.958904,1763700
2014-01-03,44.733601,45.328678000000004,44.631001,45.16452,44.260548,461200
2014-01-06,45.123482,45.390240000000006,44.65152,45.144001,44.240437,1172300
2014-01-07,45.144001,45.349201,44.938801,45.144001,44.240437,1992500
2014-01-08,45.205559,45.205559,44.733601,45.205559,44.300765999999996,1154200
2014-01-09,45.144001,45.18504,44.54892,44.877239,43.979015000000004,459600
2014-01-10,44.65152,44.85672,44.261639,44.507881,43.617058,812300
2014-01-13,44.241119,44.795158,44.241119,44.569439,43.67738,728200
2014-01-14,44.54892,45.36972,44.405281,45.349201,44.441536,1251600
2014-01-15,45.246601,45.49284,44.795158,44.95932,44.059456,915200
2014-01-16,44.938801,45.205559,44.507881,45.06192,44.16,1130000
2014-01-17,45.06192,46.293121,44.733601,45.657001,44.743171999999994,2702200
2014-01-21,46.190521000000004,46.354679,44.815681,44.979839,44.079563,1280200
2014-01-22,45.123482,46.149479,44.938801,46.087921,45.165465999999995,1428600
2014-01-23,46.02636,46.498321999999995,45.349201,46.498321999999995,45.56765,936000
2014-01-24,45.862202,46.12896,45.328678000000004,46.067402,45.145363,891000
2014-01-27,46.067402,46.067402,44.918282,45.123482,44.220325,1099600
2014-01-28,44.815681,45.144001,44.631001,44.938801,44.039345000000004,686200
2014-01-29,44.75412,44.897758,44.241119,44.44632,43.556717,437800
2014-01-30,44.65152,44.774639,44.3232,44.44632,43.556717,520200
2014-01-31,44.138519,44.507881,43.78968,44.4258,43.536609999999996,428600
2014-02-03,44.4258,44.5284,42.76368,42.989399,42.128963,1115000
2014-02-04,43.091999,43.256161,42.76368,43.153560999999996,42.289837,835700
2014-02-05,42.784199,43.009918,42.168597999999996,42.681599,41.827332,694700
2014-02-06,42.76368,43.502399,42.722640999999996,43.502399,42.631702000000004,294100
2014-02-07,43.625519,44.877239,43.543442,44.4258,43.536609999999996,513000
2014-02-10,44.466839,44.507881,43.7076,43.933319,43.053989,562400
2014-02-11,44.589958,44.672039,44.035919,44.507881,43.617058,642400
2014-02-12,44.610481,45.041401,44.364239000000005,44.918282,44.019241,436600
2014-02-13,44.692558,45.18504,44.4258,45.041401,44.139896,551600
2014-02-14,45.144001,45.246601,44.85672,45.144001,44.240437,647800
2014-02-18,45.144001,45.144001,44.589958,44.65152,43.757813,616100
2014-02-19,44.65152,45.041401,44.118,44.179562,43.295307,441000
2014-02-20,44.118,44.466839,43.728119,44.097481,43.214867,602000
2014-02-21,44.118,45.533878,44.056438,45.451801,44.542076,1166000
2014-02-24,45.574921,46.169998,45.226082,45.677521,44.763275,743100
2014-02-25,45.657001,46.33416,45.574921,45.903240000000004,44.984482,823100
2014-02-26,45.985321,46.539359999999995,45.759602,46.252078999999995,45.326344,1072000
2014-02-27,45.985321,46.908718,44.733601,46.149479,45.225792,2187800
2014-02-28,46.169998,46.33416,45.308159,45.882721000000004,44.964371,970500
2014-03-03,45.59544,46.169998,45.36972,46.149479,45.225792,676700
2014-03-04,47.011318,47.401199,46.087921,46.293121,45.366562,2307000
2014-03-05,46.10844,46.970279999999995,46.067402,46.724041,45.788853,668700
2014-03-06,46.724041,46.908718,45.964802,46.12896,45.205684999999995,682400
2014-03-07,46.067402,46.847159999999995,45.964802,46.600922,45.668205,642300
2014-03-10,46.703522,46.888199,45.615959000000004,45.923759000000004,45.004597,922000
2014-03-11,45.944278999999995,46.087921,45.144001,45.36972,44.461639,835400
2014-03-12,45.226082,45.964802,44.672039,45.862202,44.944271,788600
2014-03-13,45.615959000000004,46.02636,45.06192,45.246601,44.340988,992600
2014-03-14,45.06192,45.677521,44.877239,45.205559,44.300765999999996,609000
2014-03-17,45.36972,45.944278999999995,45.328678000000004,45.390240000000006,44.481753999999995,369200
2014-03-18,45.349201,46.354679,45.26712,46.313641,45.386665,677700
2014-03-19,46.211040000000004,46.231559999999995,45.472321,45.677521,44.763275,733300
2014-03-20,45.657001,46.00584,45.36972,45.49284,44.582298,652700
2014-03-21,45.69804,47.17548,45.451801,47.17548,46.231258000000004,3026700
2014-03-24,47.07288,47.38068,46.087921,46.703522,45.768741999999996,966000
